tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
1360,264,581,317,317,0,0,0,42,7.440575,0.0,8557.840886,309.257219,2963.302206,2402.139808,864.17,1360,4,85,1.002791,0.502564,0.503638,0.996002,0.397336,0.299533,0.300527,0.502508,0.049617,0.200394,0.298488,0.498548,0.398357,0.050906,0.002747,0.001093,0.001206,0.003473,0.000425,0.000327,0.000254,0.000993,8e-06,0.000206,0.000313,0.000815,0.000463,3.4e-05
1380,268,590,322,322,0,0,0,39,6.428468,0.0,8578.475842,313.238153,2960.333379,2402.049258,858.08,1380,4,85,1.003265,0.503601,0.504098,0.997051,0.397411,0.299388,0.300992,0.502413,0.049658,0.200147,0.298431,0.498933,0.398426,0.050955,0.00275,0.001063,0.001164,0.003461,0.000426,0.000337,0.000255,0.000987,8e-06,0.000201,0.000309,0.000822,0.000489,3.4e-05
1400,267,597,330,330,0,0,0,36,5.905157,0.0,8592.370541,312.193954,2961.900889,2402.002752,870.94,1400,4,85,1.002116,0.503554,0.504012,0.999229,0.397573,0.299598,0.301158,0.503046,0.049648,0.200258,0.298525,0.498899,0.398341,0.050879,0.002711,0.001081,0.001196,0.003483,0.000432,0.000335,0.000257,0.000996,8e-06,0.000201,0.000303,0.00077,0.000443,3.3e-05
1420,267,599,332,332,0,0,0,33,4.60993,0.0,8599.766783,317.217694,2958.172375,2401.97885,889.4,1420,4,85,1.002489,0.503067,0.503959,0.999102,0.397574,0.299463,0.301209,0.502996,0.049662,0.200241,0.298199,0.498523,0.398037,0.050799,0.002711,0.001054,0.001195,0.00349,0.000435,0.000331,0.000259,0.000993,8e-06,0.0002,0.000308,0.000764,0.000439,3.3e-05
1440,271,609,338,338,0,0,0,33,7.074502,0.0,8571.947621,317.108654,2955.816844,2401.966566,885.12,1440,4,85,1.002453,0.503923,0.504028,0.998065,0.397554,0.30026,0.301271,0.503969,0.049709,0.200123,0.297958,0.4977,0.398248,0.050952,0.00273,0.001044,0.001215,0.003596,0.000431,0.000359,0.000278,0.001029,8e-06,0.000202,0.000321,0.000785,0.000451,3.2e-05
1460,266,611,345,345,0,0,0,33,5.722833,0.0,8569.509549,316.314978,2957.96219,2401.960257,908.68,1460,4,85,1.002832,0.504541,0.504433,0.997885,0.397489,0.300328,0.301201,0.504846,0.049757,0.200002,0.298064,0.497743,0.39779,0.05088,0.0027,0.001045,0.001206,0.003596,0.000428,0.000358,0.000275,0.001081,8e-06,0.0002,0.00033,0.000791,0.000426,3.1e-05
1480,266,615,349,349,0,0,0,31,4.379233,0.0,8591.157573,316.174043,2959.446724,2401.957018,923.23,1480,4,85,1.0026,0.503921,0.504247,0.998041,0.397159,0.300734,0.301302,0.504268,0.049795,0.200188,0.297756,0.497949,0.398292,0.050877,0.002732,0.001024,0.001225,0.003601,0.000443,0.000356,0.000277,0.001004,8e-06,0.000195,0.000336,0.000776,0.000437,3.1e-05
1500,265,618,353,353,0,0,0,27,3.521558,0.0,8638.323441,314.514956,2961.963486,2401.955355,943.45,1500,4,85,1.001931,0.503588,0.503859,0.997869,0.397686,0.300973,0.301563,0.504501,0.04984,0.20062,0.2976,0.497915,0.398358,0.050933,0.002704,0.001013,0.001225,0.003536,0.000448,0.000364,0.000271,0.001014,9e-06,0.000188,0.000317,0.000797,0.000441,3.2e-05
1520,268,626,358,358,0,0,0,26,4.756632,0.0,8671.173227,314.15568,2961.087688,2401.954503,948.86,1520,4,85,1.001811,0.503339,0.502946,0.997374,0.398411,0.301189,0.301968,0.504341,0.049804,0.200956,0.29753,0.497686,0.398057,0.050828,0.002676,0.001007,0.001215,0.003599,0.000438,0.000368,0.000273,0.001006,9e-06,0.000186,0.000327,0.000852,0.000462,3e-05
1540,272,635,363,363,0,0,0,26,4.437102,0.0,8700.569948,316.709352,2958.853546,2401.652205,950.74,1540,4,85,1.001211,0.502915,0.503414,0.998572,0.398446,0.301369,0.301285,0.504072,0.049826,0.201088,0.297987,0.497932,0.398054,0.050924,0.002665,0.000991,0.001235,0.003642,0.000425,0.000373,0.000289,0.000994,9e-06,0.000189,0.000347,0.000861,0.000451,2.9e-05
1560,272,641,369,369,0,0,0,26,4.869618,0.0,8717.360159,318.170042,2956.96034,2400.252377,956.22,1560,4,84,1.000949,0.503034,0.503497,0.999077,0.398443,0.301383,0.301153,0.503642,0.049809,0.200944,0.297986,0.497823,0.398421,0.050817,0.002701,0.000965,0.001249,0.00361,0.000434,0.000371,0.000293,0.000989,9e-06,0.000192,0.000342,0.000867,0.000438,3e-05
1580,271,646,375,375,0,0,0,28,5.769372,0.0,8751.555201,317.981597,2956.249031,2398.677955,969.05,1580,4,84,0.999967,0.502385,0.503944,1.001246,0.39909,0.301207,0.30125,0.503761,0.049832,0.20089,0.297951,0.497131,0.398014,0.05072,0.002788,0.000986,0.001275,0.003652,0.000473,0.000373,0.000293,0.000969,9e-06,0.000192,0.000339,0.000868,0.000446,3e-05
1600,273,655,382,382,0,0,0,28,5.436858,0.0,8788.92441,318.661004,2955.902138,2397.208116,975.78,1600,4,84,0.999265,0.502643,0.505375,1.000434,0.399444,0.301362,0.30096,0.503751,0.049901,0.20094,0.298586,0.497518,0.398384,0.050601,0.002744,0.001002,0.001336,0.003658,0.000466,0.000381,0.000296,0.00098,9e-06,0.000195,0.000348,0.000887,0.000465,3e-05
1620,270,658,388,388,0,0,0,31,6.853568,0.0,8833.561077,318.586628,2954.559804,2394.927884,1000.95,1620,4,84,0.999362,0.502645,0.50505,1.000142,0.399323,0.301295,0.301071,0.503751,0.049928,0.200877,0.298621,0.497386,0.398239,0.05058,0.002645,0.001014,0.001324,0.003549,0.000475,0.000384,0.0003,0.000968,9e-06,0.000191,0.000345,0.000882,0.000486,3e-05
1640,272,666,394,394,0,0,0,32,7.485255,0.0,8890.978807,319.051758,2953.462988,2394.051896,1007.38,1640,4,84,0.999476,0.50302,0.505971,0.998805,0.399478,0.301544,0.300911,0.502091,0.049979,0.201153,0.298681,0.497477,0.397631,0.050505,0.002767,0.001033,0.001306,0.003514,0.000504,0.00039,0.000301,0.000996,9e-06,0.000187,0.000352,0.000901,0.000478,3e-05
1660,273,672,399,399,0,0,0,33,7.592965,0.0,8972.428302,319.1069,2953.300134,2396.315148,1016.49,1660,4,84,0.998314,0.503058,0.505786,0.999603,0.399586,0.301637,0.300637,0.500986,0.050002,0.201444,0.298459,0.497358,0.39762,0.050511,0.002661,0.001038,0.001327,0.003519,0.0005,0.000373,0.00031,0.000971,8e-06,0.000176,0.000354,0.000901,0.000481,3.2e-05
1680,273,677,404,404,0,0,0,35,7.695247,0.0,9038.870348,319.869327,2952.435426,2397.584896,1027.55,1680,4,84,0.997508,0.502515,0.505786,1.000025,0.399838,0.301272,0.301042,0.501119,0.049978,0.201486,0.298319,0.497487,0.397425,0.050357,0.002681,0.001046,0.001317,0.003737,0.000514,0.000352,0.000326,0.000971,8e-06,0.000176,0.000344,0.000889,0.000484,3e-05
1700,273,681,408,408,0,0,0,33,6.673199,0.0,9125.879947,321.621184,2951.705617,2398.176297,1039.81,1700,4,84,0.997637,0.502962,0.505108,0.99899,0.399564,0.301593,0.301033,0.501035,0.049985,0.20162,0.298368,0.497354,0.397465,0.050395,0.00273,0.001033,0.001311,0.003763,0.000514,0.000355,0.000327,0.000969,8e-06,0.000179,0.000343,0.000883,0.000481,2.9e-05
1720,277,691,414,414,0,0,0,36,9.760796,0.0,9187.25238,322.906089,2947.333115,2398.439198,1035.89,1720,4,84,0.999059,0.502824,0.505682,0.99785,0.399424,0.301154,0.301377,0.501239,0.050053,0.201422,0.298563,0.497154,0.397986,0.050575,0.00285,0.001009,0.001341,0.003571,0.000518,0.000366,0.000356,0.001018,8e-06,0.000185,0.000341,0.000862,0.000458,3.1e-05
1740,279,700,421,421,0,0,0,35,8.256738,0.0,9254.151939,323.287487,2948.455774,2398.553415,1034.87,1740,4,84,0.999785,0.502737,0.505525,0.99672,0.399676,0.301379,0.301532,0.501889,0.050016,0.201471,0.298624,0.498199,0.397117,0.050493,0.003003,0.001001,0.001391,0.003533,0.000517,0.000373,0.000343,0.001012,8e-06,0.000188,0.000337,0.00091,0.000461,3.1e-05
1760,285,711,426,426,0,0,0,36,7.441549,0.0,9274.486378,329.25786,2943.30059,2398.602424,1023.59,1760,4,84,0.99835,0.5035,0.505346,0.997748,0.399553,0.30144,0.302146,0.502502,0.050162,0.201417,0.298756,0.498312,0.397399,0.050579,0.003118,0.00104,0.001374,0.00371,0.000527,0.000377,0.000373,0.001034,8e-06,0.000191,0.000338,0.000914,0.000479,3.1e-05
1780,280,716,436,436,0,0,0,33,9.529301,0.0,9289.034587,328.401288,2942.069412,2401.209828,1047.2,1780,4,84,0.999574,0.504108,0.505761,0.998153,0.399985,0.301578,0.301773,0.501816,0.050232,0.20166,0.298592,0.498326,0.397743,0.050712,0.003066,0.001046,0.001368,0.00343,0.000544,0.000384,0.00037,0.00101,9e-06,0.000185,0.00032,0.000913,0.00048,3.1e-05
1800,290,728,438,438,0,0,0,30,5.833503,0.0,9282.197623,335.290255,2938.876242,2401.92183,1024.36,1800,4,84,0.999371,0.504126,0.506401,0.998266,0.399505,0.30185,0.301667,0.501454,0.05024,0.201321,0.298389,0.498336,0.397846,0.050735,0.003124,0.001042,0.001369,0.003602,0.000551,0.00038,0.000377,0.00104,9e-06,0.000181,0.000329,0.000932,0.00047,3.2e-05
1820,295,736,441,441,0,0,0,31,7.446101,0.0,9232.456466,342.694941,2929.858958,2400.977294,1018.77,1820,4,83,0.997361,0.504434,0.505336,0.997293,0.398976,0.302052,0.302022,0.501476,0.050242,0.200985,0.297927,0.498544,0.397721,0.050721,0.003173,0.001044,0.001386,0.003598,0.000577,0.000381,0.000376,0.001044,9e-06,0.000191,0.000325,0.000942,0.000483,3.1e-05
1840,290,742,452,452,0,0,0,40,11.681903,0.0,9177.400875,339.71298,2928.605117,2403.045232,1038.09,1840,4,83,0.997786,0.504587,0.50484,0.99654,0.399109,0.302295,0.302362,0.501856,0.050195,0.20074,0.297766,0.497828,0.397739,0.050706,0.003102,0.001049,0.001415,0.003648,0.000563,0.000407,0.000373,0.001083,9e-06,0.000208,0.000337,0.000945,0.000481,3.1e-05
1860,286,745,459,459,0,0,0,43,9.254111,0.0,9181.164787,337.956527,2932.789361,2407.249487,1060.26,1860,4,83,0.997976,0.504372,0.50499,0.996833,0.399215,0.302228,0.302965,0.501517,0.050193,0.200885,0.297378,0.498141,0.398013,0.05064,0.003107,0.001051,0.001418,0.003655,0.00056,0.000407,0.000345,0.001055,9e-06,0.000201,0.000325,0.000933,0.00049,3e-05
1880,287,750,463,463,0,0,0,39,8.51586,0.0,9191.859407,337.448457,2934.035683,2410.053162,1070.08,1880,4,83,0.997014,0.504015,0.504142,0.996022,0.399029,0.302231,0.303076,0.501506,0.050199,0.200787,0.297258,0.497715,0.398586,0.050571,0.003113,0.001048,0.001354,0.00364,0.000538,0.000408,0.000342,0.001036,9e-06,0.000202,0.000318,0.000934,0.000503,3e-05
1900,288,758,470,470,0,0,0,43,10.463947,0.0,9204.675647,335.835468,2933.700585,2411.291003,1067.73,1900,4,83,0.998255,0.504078,0.504519,0.995036,0.398587,0.30289,0.302341,0.501176,0.050154,0.201026,0.297427,0.498039,0.399257,0.050588,0.00327,0.001068,0.00131,0.003816,0.000538,0.000427,0.000337,0.001053,9e-06,0.000204,0.000329,0.00093,0.000528,2.9e-05
1920,281,764,483,483,0,0,0,44,9.869482,0.0,9294.869002,328.458074,2941.672444,2412.781844,1097.45,1920,5,83,0.998059,0.505948,0.505538,0.992953,0.39847,0.302582,0.302002,0.500643,0.050177,0.200913,0.2981,0.497513,0.399907,0.050723,0.003218,0.00121,0.001395,0.003694,0.000535,0.000432,0.000315,0.001056,9e-06,0.000211,0.000322,0.000978,0.000496,2.9e-05
1940,281,771,490,490,0,0,0,42,8.558646,0.0,9416.472484,329.177167,2942.264187,2412.467983,1111.57,1940,5,83,0.998656,0.505971,0.505624,0.99402,0.398255,0.302442,0.301878,0.500248,0.050143,0.200986,0.298194,0.497961,0.39929,0.050649,0.003125,0.001184,0.001376,0.003518,0.000526,0.000413,0.0003,0.001079,9e-06,0.000208,0.000328,0.000964,0.000482,2.9e-05
1960,282,779,497,497,0,0,0,44,10.482024,0.0,9525.234023,329.169009,2940.348967,2411.921046,1120.25,1960,5,83,0.997667,0.505553,0.505338,0.992734,0.398708,0.302427,0.301688,0.500934,0.05016,0.201056,0.298359,0.498341,0.398658,0.050686,0.002979,0.001144,0.001363,0.003631,0.000519,0.000412,0.000304,0.001095,9e-06,0.000209,0.000316,0.000993,0.000478,3e-05
1980,287,790,503,503,0,0,0,43,8.321062,0.0,9634.323191,331.948062,2939.730877,2411.550181,1112.2,1980,5,83,0.996553,0.504795,0.506303,0.992602,0.398595,0.302639,0.301511,0.500849,0.050204,0.201261,0.298567,0.49855,0.39902,0.05075,0.002982,0.001159,0.001421,0.003635,0.000508,0.00043,0.00031,0.001105,9e-06,0.000203,0.000324,0.001006,0.000482,3e-05
2000,293,800,507,507,0,0,0,41,7.319041,0.0,9698.771898,338.819819,2933.861141,2410.012246,1104.95,2000,5,83,0.997368,0.505519,0.506252,0.993433,0.39863,0.302853,0.301552,0.501291,0.050224,0.201164,0.29855,0.498076,0.398802,0.050745,0.002983,0.001179,0.001454,0.003795,0.000522,0.000438,0.000326,0.001169,9e-06,0.000205,0.000335,0.000985,0.00047,3.1e-05
2020,300,812,512,512,0,0,0,42,7.241605,0.0,9732.872676,345.095358,2927.663037,2407.032656,1089.46,2020,5,83,0.997714,0.505731,0.505902,0.993737,0.398956,0.302839,0.301336,0.500875,0.050198,0.201299,0.298538,0.497492,0.398808,0.050686,0.003022,0.001208,0.001434,0.003757,0.000546,0.000446,0.000333,0.001181,9e-06,0.000197,0.000335,0.001015,0.000493,3.3e-05
2040,294,816,522,522,0,0,0,44,8.633275,0.0,9768.52446,343.607568,2927.759157,2404.456055,1115.44,2040,5,83,0.997389,0.505238,0.505854,0.994159,0.398289,0.302694,0.301508,0.500782,0.050207,0.201649,0.298754,0.497252,0.399093,0.050897,0.002946,0.001213,0.001444,0.003769,0.000555,0.000438,0.000327,0.001197,9e-06,0.000197,0.000336,0.000994,0.000499,3.5e-05
2060,302,826,524,524,0,0,0,35,5.463251,0.0,9792.180911,351.303942,2923.232807,2402.951112,1104.25,2060,5,83,0.997913,0.505332,0.50624,0.993389,0.398463,0.303331,0.301471,0.500036,0.05018,0.20171,0.29867,0.498241,0.39968,0.050938,0.003077,0.0012,0.001494,0.004009,0.000572,0.000441,0.000332,0.00121,1e-05,0.000198,0.00035,0.00107,0.000497,3.6e-05
2080,298,829,531,531,0,0,0,36,5.502505,0.0,9800.868061,350.954834,2923.542661,2402.199922,1126.87,2080,5,83,0.998757,0.505208,0.506196,0.994307,0.397873,0.303773,0.301175,0.499928,0.050092,0.20166,0.298664,0.498289,0.400075,0.051015,0.003033,0.001171,0.001476,0.003938,0.000602,0.000452,0.000317,0.0012,1e-05,0.000198,0.000369,0.001078,0.000476,3.7e-05
2100,302,838,536,536,0,0,0,35,6.758909,0.0,9776.74415,353.39141,2919.849682,2401.818181,1116.74,2100,5,83,0.998345,0.505555,0.506217,0.995133,0.398251,0.304433,0.301156,0.500502,0.050104,0.201814,0.298462,0.497848,0.399789,0.051107,0.003113,0.001222,0.001485,0.004112,0.000616,0.000479,0.00032,0.001183,1e-05,0.000208,0.000376,0.001054,0.000482,3.9e-05
2120,304,846,542,542,0,0,0,32,7.006736,0.0,9758.532615,355.074526,2917.918739,2401.622406,1120.66,2120,5,83,0.999775,0.505435,0.505009,0.99442,0.398313,0.304366,0.301194,0.500629,0.050068,0.20134,0.298521,0.497754,0.39928,0.051098,0.003097,0.001133,0.001406,0.004037,0.00062,0.000465,0.000317,0.001175,1e-05,0.000199,0.000376,0.001081,0.000463,3.9e-05
2140,306,857,551,551,0,0,0,34,6.60168,0.0,9720.050179,355.180375,2918.217945,2401.521513,1120.44,2140,5,83,1.000296,0.506072,0.504322,0.992155,0.398389,0.304436,0.301588,0.499953,0.050036,0.201363,0.298606,0.497995,0.399736,0.051079,0.003096,0.001196,0.001476,0.003968,0.000638,0.000481,0.000304,0.001272,1e-05,0.000215,0.000393,0.001125,0.000492,3.8e-05
2160,305,864,559,559,0,0,0,37,8.388144,0.0,9690.211209,355.939507,2915.672349,2401.469371,1120.0,2160,5,82,0.999158,0.505958,0.504262,0.991798,0.398163,0.30463,0.301691,0.500326,0.049979,0.201724,0.298314,0.498369,0.400055,0.051089,0.003205,0.001214,0.0015,0.003999,0.000634,0.000478,0.000311,0.001322,1.1e-05,0.000221,0.000381,0.001136,0.000488,3.9e-05
2180,306,873,567,567,0,0,0,38,8.410153,0.0,9675.983201,355.753019,2915.836827,2401.442377,1117.43,2180,5,82,0.998882,0.505517,0.504547,0.993609,0.398709,0.304676,0.301394,0.499301,0.049889,0.201904,0.298056,0.497792,0.400365,0.051211,0.003288,0.00122,0.001534,0.003963,0.000658,0.000481,0.000319,0.00134,1.1e-05,0.000214,0.000384,0.001138,0.000484,4e-05
2200,300,877,577,577,0,0,0,41,9.422256,0.0,9695.19366,353.058307,2917.519437,2401.428383,1151.61,2200,5,82,0.999482,0.504613,0.504561,0.993327,0.397932,0.304975,0.300808,0.4993,0.04986,0.2019,0.29773,0.498425,0.40007,0.051149,0.003306,0.001219,0.001517,0.003938,0.000622,0.000466,0.000316,0.001331,1.1e-05,0.000216,0.000382,0.001109,0.000491,3.8e-05
2220,307,887,580,580,0,0,0,40,7.886545,0.0,9697.588016,358.207035,2913.90642,2401.421121,1137.33,2220,5,82,0.998619,0.505202,0.503271,0.991796,0.397647,0.305487,0.300806,0.500008,0.049817,0.201679,0.297761,0.498688,0.399984,0.051183,0.003264,0.001222,0.001575,0.004009,0.000622,0.000474,0.000302,0.001447,1.1e-05,0.000229,0.000392,0.001131,0.000513,3.9e-05
2240,306,895,589,589,0,0,0,39,8.295612,0.0,9690.945487,357.479327,2914.22506,2400.988546,1152.99,2240,5,82,0.998837,0.505552,0.503949,0.992498,0.398103,0.305787,0.300583,0.499956,0.049801,0.201575,0.297242,0.498738,0.399749,0.051319,0.003236,0.001221,0.001575,0.003919,0.000607,0.000473,0.000306,0.001401,1.1e-05,0.000227,0.000387,0.001119,0.000512,3.9e-05
2260,312,905,593,593,0,0,0,37,6.394912,0.0,9670.350401,361.310183,2912.294905,2398.453319,1141.44,2260,5,82,0.999299,0.505424,0.504622,0.993025,0.39807,0.305961,0.300949,0.50029,0.049755,0.201485,0.297231,0.498278,0.399893,0.05151,0.003483,0.001226,0.001585,0.004131,0.000636,0.000513,0.000324,0.001561,1.2e-05,0.000233,0.000392,0.001165,0.000505,4.1e-05
2280,308,908,600,600,0,0,0,38,8.502667,0.0,9631.918208,363.083097,2908.414236,2395.231674,1162.49,2280,5,82,1.000703,0.505478,0.505324,0.992622,0.398465,0.306014,0.300747,0.500234,0.049777,0.201807,0.297182,0.498033,0.399725,0.051529,0.003474,0.001256,0.001632,0.004044,0.000635,0.000522,0.00032,0.001575,1.2e-05,0.000267,0.000397,0.001196,0.000502,4.1e-05
2300,309,915,606,606,0,0,0,37,6.285953,0.0,9602.404215,363.052003,2910.662044,2392.188904,1172.66,2300,5,82,1.000366,0.505396,0.505576,0.992138,0.39905,0.305869,0.300976,0.500233,0.049757,0.201775,0.296932,0.497222,0.39924,0.051525,0.003459,0.001281,0.001607,0.004045,0.000628,0.000517,0.000324,0.001595,1.2e-05,0.000267,0.000406,0.001167,0.000511,3.9e-05
2320,312,922,610,610,0,0,0,37,6.796076,0.0,9561.413721,367.015083,2906.188841,2389.991511,1178.83,2320,5,82,1.001468,0.505514,0.505657,0.992717,0.398969,0.305631,0.300824,0.500607,0.049753,0.201736,0.296719,0.49708,0.399121,0.051412,0.00339,0.00123,0.001598,0.004019,0.000619,0.000509,0.000316,0.001523,1.2e-05,0.000262,0.000397,0.001165,0.000512,3.7e-05
2340,312,931,619,619,0,0,0,39,7.540694,0.0,9517.356101,366.33631,2906.122996,2389.670003,1184.62,2340,5,82,1.002728,0.505246,0.506057,0.992648,0.39866,0.306014,0.300636,0.501458,0.049753,0.201772,0.296892,0.497163,0.399046,0.051576,0.003434,0.001184,0.001568,0.004071,0.000649,0.000497,0.00032,0.001486,1.1e-05,0.000273,0.000394,0.001144,0.000533,3.6e-05
2360,309,940,631,631,0,0,0,42,9.52165,0.0,9511.499709,361.32103,2909.157319,2391.498174,1183.85,2360,5,82,1.00391,0.50587,0.50633,0.992675,0.397975,0.306072,0.30064,0.501103,0.04983,0.201647,0.29753,0.497584,0.3991,0.051553,0.003395,0.001186,0.001567,0.004281,0.000645,0.000513,0.000344,0.001408,1.1e-05,0.000266,0.000402,0.001164,0.000526,3.7e-05
2380,309,946,637,637,0,0,0,41,8.980853,0.0,9518.00634,363.848893,2907.170254,2394.560376,1195.25,2380,5,82,1.004419,0.50578,0.506671,0.991696,0.397622,0.305947,0.300527,0.501006,0.049833,0.201614,0.297361,0.497507,0.398813,0.051475,0.00334,0.001168,0.001563,0.004313,0.000654,0.000515,0.000351,0.001353,1.1e-05,0.000274,0.000435,0.001147,0.000515,3.7e-05
2400,306,951,645,645,0,0,0,42,9.229014,0.0,9556.706979,362.322009,2908.448978,2394.807299,1213.1,2400,5,82,1.003667,0.505171,0.507115,0.990935,0.398403,0.306168,0.300118,0.501175,0.049895,0.201132,0.297526,0.498094,0.398618,0.051517,0.003307,0.001167,0.001585,0.004375,0.000637,0.000519,0.000353,0.00137,1.1e-05,0.000239,0.000417,0.001179,0.000486,4e-05
2420,301,961,660,660,0,0,0,46,10.134906,0.0,9662.545563,352.718229,2917.146865,2393.862688,1228.42,2420,5,82,1.004679,0.505871,0.506424,0.991897,0.397822,0.306147,0.300015,0.502516,0.049803,0.201164,0.297829,0.497708,0.398652,0.051488,0.003256,0.001227,0.001563,0.004268,0.000672,0.000522,0.000353,0.001564,1.2e-05,0.000244,0.000414,0.001202,0.000522,4.1e-05
2440,306,971,665,665,0,0,0,45,9.480418,0.0,9772.317467,357.148798,2913.370784,2393.160369,1225.47,2440,5,82,1.002648,0.505875,0.505068,0.991211,0.398064,0.306128,0.300515,0.503692,0.049809,0.201129,0.297859,0.497528,0.398457,0.051407,0.00317,0.001188,0.001514,0.004087,0.000632,0.000514,0.000369,0.001629,1.2e-05,0.000265,0.000409,0.001223,0.000519,4.2e-05
2460,309,977,668,668,0,0,0,42,8.36053,0.0,9848.752722,363.686472,2907.952998,2392.805457,1231.73,2460,5,82,1.001555,0.505126,0.5045,0.992132,0.397774,0.30613,0.300234,0.503896,0.049805,0.201038,0.297536,0.497586,0.39857,0.051353,0.003172,0.00119,0.001507,0.00431,0.000621,0.000509,0.000376,0.001637,1.2e-05,0.00026,0.000409,0.001199,0.000514,4.3e-05
2480,298,983,685,685,0,0,0,49,13.345856,0.0,9964.33598,350.66679,2915.987354,2392.937635,1278.16,2480,5,82,1.001708,0.505037,0.504966,0.992896,0.39774,0.30605,0.300373,0.50438,0.04976,0.201089,0.296689,0.497578,0.398475,0.051181,0.003188,0.001201,0.001552,0.004467,0.000602,0.000514,0.000379,0.00161,1.2e-05,0.000258,0.000379,0.001251,0.000544,4.2e-05
2500,300,991,691,691,0,0,0,45,9.034734,0.0,10135.055554,351.573464,2919.391802,2394.983386,1276.82,2500,5,82,1.003773,0.505115,0.505606,0.993369,0.398143,0.305732,0.299851,0.503131,0.049846,0.201059,0.296961,0.498801,0.398738,0.051189,0.003273,0.001224,0.001519,0.00466,0.000617,0.000527,0.000401,0.001502,1.2e-05,0.000243,0.00038,0.001453,0.00055,4.2e-05
2520,305,998,693,693,0,0,0,41,7.45296,0.0,10271.255137,359.063902,2913.483138,2395.904085,1274.29,2520,5,82,1.004177,0.505219,0.505688,0.993044,0.398066,0.306094,0.299863,0.50307,0.049849,0.201216,0.297135,0.498574,0.399083,0.051181,0.003441,0.001204,0.001473,0.004485,0.000613,0.00053,0.000397,0.001562,1.2e-05,0.000239,0.00037,0.001515,0.000574,4.5e-05
2540,310,1007,697,697,0,0,0,41,7.247814,0.0,10354.257799,365.276821,2907.475364,2396.298506,1263.95,2540,5,82,1.003468,0.503844,0.504802,0.993112,0.397648,0.306288,0.299924,0.503284,0.049856,0.20124,0.296872,0.498154,0.398951,0.051168,0.003622,0.001184,0.001467,0.004454,0.000592,0.000521,0.000394,0.001559,1.2e-05,0.000238,0.000372,0.001547,0.000579,4.6e-05
